pais,coords,region,urban,id
Canada,"[124.84613683299295, 1.1914391025753162]",Baja California,False,location_T9L604KH0L
Canada,"[-65.14100464761674, -40.75635390455959]",Baja California,True,location_MKJGVUP27Z
Germany,"[97.35055008553115, 6.915942188768597]",Île-de-France,True,location_O8T0R39P40
Canada,"[141.32417517259336, -10.288477778876072]",Baja California,True,location_5NF09LB2H9
Canada,"[150.9305439292711, 37.20680137923209]",Bavaria,False,location_54WX7XS7UY
UK,"[169.32893933083676, 2.2048519412639678]",Baja California,True,location_NVZ2RPPQ5C
Canada,"[148.29936794304018, 88.21236585475717]",Ontario,True,location_21YZPYZSW7
UK,"[-26.26341431965477, -83.61532829693336]",California,True,location_ZEOXQV1HR7
Canada,"[175.0927421151207, 28.986752244516808]",Baja California,True,location_CVYP4L3AMM
USA,"[-10.673543275003397, -29.798871882329024]",Île-de-France,False,location_GEMCIACMHT
Canada,"[-92.0651112605472, 29.610361276290433]",Bavaria,True,location_AY2MTMFH9X
USA,"[17.68016803718575, 71.81694799995267]",Bavaria,True,location_16CX65ZPVL
USA,"[107.16090740472532, -51.92118559062385]",London,False,location_5E2MZNQ875
UK,"[42.34065082160916, -44.6525414341872]",Ontario,False,location_O1T9CR7XHN
France,"[147.5787171991181, 21.35533076969898]",Île-de-France,True,location_6APL8YIVRF
France,"[83.9655913473411, -65.08639240171468]",California,False,location_64SD9YO2HT
Canada,"[-144.4856579446432, 18.263652701740313]",California,False,location_65JMJCOS4J
Germany,"[29.630320413875694, 47.84815839761049]",Baja California,False,location_AF7TXXX902
USA,"[109.47793252943455, 5.134652967381911]",California,True,location_SNL4N6UCLG
Germany,"[148.30697474426836, 31.37921063241093]",California,True,location_2LRRI2AP30
UK,"[158.60686746545736, -12.756956213020118]",London,True,location_3G61OLIC4F
USA,"[-16.16798465144757, -13.944349790222333]",California,True,location_4ICOZL2QJ4
UK,"[-162.59426046161627, 62.009051044975934]",California,False,location_U763I92QEC
UK,"[-152.1966866723738, -54.09648292487263]",Île-de-France,False,location_UNDZ6AGINX
Mexico,"[-7.689811846947492, 63.02633043878669]",Île-de-France,True,location_KZU7OWT9AQ
Germany,"[159.42622784938254, -63.79459011114081]",California,True,location_E7XDAXG92S
USA,"[-142.03658232992626, 66.14679671230138]",Bavaria,False,location_O0HHR08ZTJ
UK,"[-161.4707134284428, 78.60803864722172]",California,True,location_Q74QQLHRM0
France,"[-94.60688536665786, -29.73609284347439]",Ontario,True,location_8VIWG8KXFK
USA,"[-31.60979331270326, 39.890206743629136]",Ontario,False,location_8ZVLKL5PMW
France,"[96.6470193664743, 67.26715933738274]",Bavaria,False,location_TNDSIG1BY4
Canada,"[23.312521089207536, -64.72521198131031]",Île-de-France,False,location_CUQJRCTX88
UK,"[-6.032680189421825, 3.0232000693339387]",Île-de-France,True,location_47NA4TJU0K
Canada,"[-173.51010076996403, -69.01777132698285]",Île-de-France,True,location_C4BWZT3RQ8
UK,"[109.33814726501566, 15.016873642781647]",California,True,location_AJBFCB8CEQ
Canada,"[-142.30094460517134, -33.42385450621244]",Ontario,True,location_1OKOFL2JYA
Mexico,"[-31.457167161028906, -12.362541485997227]",California,False,location_JJKP069VNR
France,"[173.96622975506068, -42.38863468200303]",Île-de-France,False,location_0ZO1AZ4M7F
Mexico,"[-143.1944003830825, -85.71622752269542]",Ontario,False,location_CVHFEZUQ2A
Mexico,"[-170.51143058349496, 33.199455300688385]",Baja California,True,location_4P1TO50AIW
USA,"[-45.413786041730106, -84.85444151857723]",London,True,location_CKCXPUJOJS
France,"[-126.66967814509813, 40.01026744563802]",London,True,location_8UUGFZ38F1
UK,"[-123.0360973158509, -36.36010594133318]",Baja California,True,location_PYZ9V1QFBO
Germany,"[112.87643705795375, -86.85868444633697]",California,False,location_VIGJWQ6AQV
Canada,"[94.26429177205529, 10.645669608103105]",Île-de-France,False,location_KIAV2MFGLB
Mexico,"[-140.14510956607654, -78.32039855103541]",Baja California,True,location_1GCD4E8733
France,"[114.00893978156017, 62.85867113521027]",Île-de-France,True,location_0C4DTGGV39
Mexico,"[-130.94894131363225, -6.257850858735196]",Baja California,True,location_3G5HBE4IVD
UK,"[110.36545106328333, 51.4620594416219]",Ontario,True,location_3IIG1HFJE6
USA,"[66.47564230372922, 48.33262017663381]",Ontario,True,location_FXAJNRTO7L
France,"[-151.01520076135606, 52.19569557797922]",London,False,location_EY850OV7KL
France,"[75.05355662133366, 64.0107771527772]",Bavaria,True,location_VEFV0Y7IYU
Germany,"[24.05168359170554, -82.66613885663634]",London,True,location_GTVLIOBG29
Germany,"[-103.08908374720467, 89.85492819504685]",Bavaria,False,location_MVTDHY2K07
USA,"[7.186533695295424, 32.253201900085614]",Ontario,True,location_0C3TCQU38L
UK,"[-64.7546001371624, -54.17031203993887]",Ontario,False,location_5T9ILPKM5V
Germany,"[79.39567055758539, -16.807891388462835]",Baja California,True,location_OXFC4K3SDJ
Germany,"[-74.73442198982599, -13.601554822924712]",London,True,location_9Y4JFKDSH4
France,"[22.504137816269775, -9.627888462983876]",California,True,location_RCEP3HPJQ4
USA,"[158.71401633967434, 11.528744162520354]",Baja California,False,location_S68IUFRT7R
UK,"[-113.59925628020446, 66.09658457209537]",California,False,location_GRSGML8J6A
Germany,"[135.95812125517676, 78.79780543658347]",London,False,location_RICESR8ISU
USA,"[-88.32256908831839, 6.123325898821491]",California,True,location_JCGYLVP15P
Canada,"[-46.98729070327087, -43.43525858216244]",California,True,location_2A0XOH8ND5
Mexico,"[-13.720106133138586, 15.164082960993554]",Baja California,False,location_H6SUMBKRLP
Germany,"[65.77901713561968, 34.46903542569805]",London,False,location_6OETO4R2N8
UK,"[-71.32415662839176, 29.8871129770195]",Bavaria,True,location_M64VCCEY6A
UK,"[-124.31538577688966, 81.6840549245488]",Bavaria,False,location_80L3E9FN7J
France,"[85.10989565555019, 39.9628443556098]",Baja California,True,location_ZAAYZC1SFC
Mexico,"[6.835697278351944, -27.069075877856335]",Île-de-France,False,location_Y1T5RJGO1D
France,"[-164.75510448801, -3.5902952268072426]",California,True,location_63O6O8ESNW
France,"[163.0312168320525, 36.65647835281236]",Baja California,True,location_A5O18JNLJZ
USA,"[-122.12470352547929, -71.3510469389594]",London,True,location_PA1H1SNPED
UK,"[157.58594297107737, 68.92250339856443]",Baja California,True,location_MZIYX1LVF6
Canada,"[-124.89044505839577, 13.814057130553493]",Ontario,False,location_3FRNO25SQT
Mexico,"[-136.86467058978823, -84.02958249342865]",London,True,location_CGU565N1FJ
USA,"[89.59088914127415, -52.09842281517427]",Bavaria,True,location_1NVB04I43O
Germany,"[-52.44513888067429, -71.92934320198847]",Ontario,True,location_472WJ2VO92
Canada,"[69.77350632391486, 20.656703626192666]",California,True,location_UPUZJ0LQOQ
Canada,"[-85.44744276022183, 16.97266925556282]",Bavaria,True,location_Z4NFI2BL3D
France,"[-161.3539018804916, 77.07233099237939]",California,True,location_LWHOT1TNKQ
Mexico,"[-81.30497573721557, -52.76216496178862]",Bavaria,True,location_T4XJV7GYRV
UK,"[-111.97332740151896, -66.2568738135694]",London,False,location_3HNBH70AWL
USA,"[-74.93258967012702, -16.4466702816447]",Île-de-France,False,location_UCTVCEEZU6
Mexico,"[161.70863604079796, -70.59987185361008]",California,True,location_J35B1VXTGK
Mexico,"[88.46024296821372, -77.58327567783817]",London,False,location_A3YQ7AAG6J
UK,"[171.34490339786635, 24.362037344856375]",Bavaria,True,location_8BRE6CSXI9
Germany,"[-160.87926775996135, -6.377322693316557]",Bavaria,False,location_75G9YL5BE5
UK,"[-45.88813288025543, 51.5525680332245]",London,True,location_BARZRHDXGR
Mexico,"[19.57003383262233, 38.34018679829134]",Bavaria,False,location_6LKX5O7504
Mexico,"[-139.96125373016883, 34.70925418760466]",California,True,location_6H9CPI5FNF
France,"[-16.234215731271377, 70.83148167492857]",California,True,location_PMOBR5E7XN
UK,"[150.24541345775367, -37.946321020030986]",California,False,location_JK1HVFFJBB
UK,"[167.67243661171267, 70.54485275687719]",Île-de-France,True,location_4B0ZELFS0I
Canada,"[104.73432642239248, 58.86754762739508]",Baja California,True,location_IBDT3INJUG
France,"[87.24552909125197, -0.2689538020511151]",Baja California,True,location_CRFXPOAREH
Canada,"[45.779366444661235, 51.42842080023826]",California,False,location_OA1CU8L8RP
France,"[-94.7319504496887, 65.15838421355983]",Baja California,False,location_KEST4W22DG
France,"[-170.16719426684327, -45.54136206270141]",Île-de-France,False,location_9X9EZ1EJTK
USA,"[-104.15014578535336, 30.791003809665668]",Baja California,False,location_5O41RSN1MO
Mexico,"[-151.78217150884595, 37.03624481348939]",London,False,location_G8DX17SODI
Germany,"[125.54768881835105, 66.62460974815676]",Bavaria,False,location_9LR3N9CKXF
Germany,"[-109.75194373716259, -78.11403336109407]",Baja California,True,location_4GMSG2RUVT
Canada,"[-51.89587434007271, -16.46154602090907]",Bavaria,True,location_7XAGNK9I6O
UK,"[-157.08635451942646, 86.220468946744]",Ontario,False,location_06T0Q88DN9
USA,"[-120.91684088482918, 2.030632018255261]",London,False,location_V4QKOPN5VP
Germany,"[-34.923287779848636, 80.30318113403922]",Bavaria,False,location_TFMDE6XQME
Germany,"[134.4226694626792, -6.530896849069876]",Île-de-France,True,location_MNFALBXA9X
France,"[-163.80849446414635, 74.42031665256422]",California,True,location_EYHTOVZG0Q
Mexico,"[-89.07012594149002, 25.116313659093564]",Île-de-France,False,location_IALX8GILVU
UK,"[-177.31776995481667, -4.887438196641355]",Baja California,False,location_5OUVA3JZRL
UK,"[78.64691267197236, -68.27493623329983]",Baja California,False,location_GIOY5BFOQT
Mexico,"[-54.06612343946205, -37.08740196394763]",Baja California,False,location_URG4IITGUS
Canada,"[-40.519853748344815, 54.54662880947217]",California,False,location_GOZ3ILLHZW
UK,"[-67.07399421949277, 46.39197572794191]",Baja California,True,location_5N7ENNDWEY
UK,"[36.22859317024296, 58.08828785241576]",Baja California,False,location_7PUR0VJB3M
USA,"[-140.12969691745207, -37.96142604424769]",Bavaria,False,location_S8HBBC14AH
Germany,"[-164.24746909873002, -13.50858209731517]",London,True,location_67YJWO1J86
USA,"[-136.48990451071785, 85.08464842224294]",Bavaria,False,location_MXN5508C9W
Germany,"[136.91353738433622, -71.15088002780624]",London,True,location_A5ADUPWIXC
USA,"[-106.51135906677365, 62.140974971570074]",California,True,location_C0B4HCPLF8
UK,"[-171.9121103138802, -42.71569808630076]",Île-de-France,True,location_7YJSLJDZ9L
Mexico,"[4.778194617294162, -29.266997522337192]",Bavaria,False,location_MAY18E9SZE
Canada,"[-161.5727033623117, -68.39860772313072]",Ontario,False,location_NG4SEKJS8K
France,"[138.5146483578933, 65.1368961312084]",Bavaria,True,location_JYQC0VSG5S
Canada,"[-103.6833440705871, 16.528150930419002]",Bavaria,True,location_5XCJ2RAEJX
UK,"[-142.10571818091373, -53.24836649711947]",Baja California,True,location_95ROM49ZSF
Germany,"[-124.04453947503745, -64.16002200605747]",California,True,location_52ONLA8RLV
USA,"[-6.436284520931167, -83.39896658665323]",Bavaria,False,location_A5VG7XPMT7
UK,"[157.9253285687293, -19.22066589378177]",Bavaria,False,location_V1LPJSWQH6
Germany,"[48.54427072280018, -68.73061352525238]",Bavaria,True,location_UGZLDJTM9G
Germany,"[-99.01042685208691, -67.36227644472355]",Île-de-France,False,location_Y7ZKPY6X09
Canada,"[15.4004840060949, -88.38691011815217]",Île-de-France,True,location_ETN5Y6VDXF
Germany,"[-35.01836606715989, -78.47393913932241]",Ontario,False,location_EINN7KIP4R
USA,"[-8.41681894818828, -78.62746148017385]",London,False,location_KG0OFCU933
France,"[-86.27307504544922, 22.00392340199906]",Baja California,True,location_LA9KFIUMTN
USA,"[-69.84256458465174, -13.058777447519333]",Île-de-France,False,location_0N5LCPJPCD
Canada,"[134.70953439174605, -74.94317766954589]",London,False,location_B2I2OS51EA
UK,"[-134.05426828324033, -67.65467267476305]",London,False,location_IUPZNNY1SC
USA,"[3.1943467548523756, 10.660695371719783]",Bavaria,True,location_D4PYAOVKSS
France,"[-58.94849690142486, -42.831813283669305]",California,False,location_F4R49Q57GG
Mexico,"[83.72456618653445, 74.99632743221264]",Bavaria,True,location_YBAN752IRP
Canada,"[-172.95565991890157, 16.379995031989708]",California,True,location_NMNV1KLX48
Germany,"[-78.66657794656689, -89.65251960470704]",Ontario,True,location_XL6JA0IIJS
USA,"[-70.04636116851096, -89.65952765113933]",London,False,location_M7HISNV1XM
Germany,"[-71.94829089040716, 65.46864245180475]",Bavaria,True,location_XXP95QI1ZC
Mexico,"[-117.39035052192531, 59.9083615489385]",Bavaria,False,location_UB66O387T9
Germany,"[-155.61450804985665, -64.81535717510013]",Île-de-France,True,location_Y6NHIYDBUZ
France,"[-124.70933633176804, 15.981169272762287]",Bavaria,True,location_29ZA9QO2N6
UK,"[-150.52281839371753, -4.049292358861209]",Ontario,False,location_KLPS9ZAHVE
Germany,"[19.937817060045205, 70.04939574237741]",Ontario,False,location_YWLKQTE8A3
Mexico,"[-147.78690507157995, 68.15268611544982]",California,True,location_3R7SNI3MHZ
Germany,"[-2.982782430193197, -54.80248945045553]",Bavaria,False,location_3963QSX2FB
Mexico,"[-171.51838177291583, 82.55974271859401]",London,True,location_E1LTXZRNQP
USA,"[-10.724428604341455, -73.104578526495]",California,True,location_ZKJSJC97PQ
France,"[-152.61484699829145, -7.25970808043887]",London,True,location_79CQSA7BIR
UK,"[-178.6247408409451, 26.624473100876898]",Île-de-France,True,location_ODL1NMSCBY
UK,"[26.10474930855952, -65.06076795938583]",Bavaria,True,location_QU7JHKZNVS
USA,"[-156.93161164792207, -85.41596367163345]",Île-de-France,False,location_5K8BOU5IRS
Canada,"[-127.53639500140761, 32.21499457867111]",California,True,location_XNFFYNCEPE
Canada,"[-95.04546535839542, 52.58953997205421]",London,False,location_NNO5DKL452
Mexico,"[-47.94033421082008, -75.90017809927483]",London,False,location_0QGQNDYEQ4
Mexico,"[-161.72200130553648, -49.785909126566125]",Île-de-France,True,location_GOW1B2EROS
Canada,"[-159.880227927992, 61.54595967177201]",Île-de-France,False,location_E0GFAN7TG0
UK,"[-33.65073358984634, 70.05051406696427]",California,True,location_1PLUJ16SQ9
France,"[-127.79676597989324, 54.078753878499555]",Île-de-France,True,location_56ZZRK1TMP
USA,"[42.72427907083548, 43.8090559179432]",Baja California,True,location_CKW4A8FLE7
France,"[116.36032414453865, 7.095342572908322]",London,True,location_R1PBW9OL08
Mexico,"[-139.30841638175727, -79.46477141293649]",Ontario,False,location_ZDQXMZ7R4R
Canada,"[-13.028914108906065, 65.87808356703928]",Île-de-France,False,location_19QZW0QBZI
Mexico,"[170.94972850967707, 60.39307338242884]",Baja California,False,location_3URNC3J9AG
France,"[-43.11573991696059, -86.97995680309042]",Ontario,False,location_AOL5G3L7QH
Mexico,"[144.7463750452671, 42.0659197779126]",Ontario,True,location_H4Y53AGXCH
UK,"[-66.3406677811146, -55.85675161834844]",California,False,location_642NXE3JS1
Germany,"[65.87306191463554, 54.50778905410726]",London,True,location_30RWR0MG4J
Mexico,"[131.53049897526927, -28.259067560670417]",Bavaria,False,location_W1K6FIXVUB
Mexico,"[-167.92912117700368, 23.765776260191785]",London,True,location_86AFVMV0C0
Canada,"[-143.4081516654616, 17.26869374386041]",Île-de-France,False,location_B4NLWZBWI8
UK,"[-93.5050800416295, -84.19673655714644]",Bavaria,True,location_8HECJHUMTK
UK,"[-179.01309424028847, 71.42622712581436]",Ontario,True,location_GH0NL3ENP6
France,"[95.48261261026732, -45.023529801283594]",London,False,location_1AFBSP5V1Y
Germany,"[-7.088320528927397, -21.34676977804851]",California,False,location_YUSGCAMS5F
UK,"[-39.45044271336454, 47.81833772258264]",Ontario,True,location_I2PNL3NWK8
UK,"[-100.35758522531927, 57.711007865134775]",California,False,location_QJTF7Z1X07
UK,"[-71.42320984122811, 64.85434004159464]",Ontario,False,location_BH14MFNH8N
Mexico,"[15.381050210427134, -14.355198392964112]",Île-de-France,True,location_MM2APXHJ6Q
USA,"[-120.25967447090736, 80.72132359401274]",California,True,location_F56D6VY2HO
Germany,"[125.87905835456024, -49.712717234741035]",California,False,location_8MRKZH2MHR
Mexico,"[-103.6212002400425, 31.826394047971363]",California,False,location_RUTQ9UCTLT
UK,"[65.45674244303106, 64.56896026041949]",Ontario,False,location_OI3KRZIDJ3
Mexico,"[-54.4612646628097, 16.264396815426394]",California,True,location_ZAS7AH5NEC
Canada,"[168.57718220229975, 52.85428405010069]",Baja California,True,location_VEIGPV3KA1
Canada,"[11.303915107383972, 59.16693729692341]",Baja California,False,location_I0HRV09Q51
France,"[16.790851184142213, -45.6643497595962]",Baja California,True,location_90OIVP9IQ6
Germany,"[-68.39323650302318, 86.42229807832575]",California,True,location_HVSIXCDH64
France,"[-10.092194172882415, 80.86212493627224]",London,True,location_QPM02Y8IAW
Germany,"[-31.382642836456824, -14.020340949039323]",Ontario,False,location_8Q1AKID4GF
USA,"[-150.15110551174945, -4.46087723968698]",California,False,location_L5ITBW9BNJ
Germany,"[36.91490683843372, 18.156861781965162]",Île-de-France,False,location_LIRFMYJ5T4
Canada,"[-85.20910579083008, 39.575815315980094]",Ontario,False,location_TDVR47816H
UK,"[-52.820832876782575, -53.735964183346915]",Baja California,False,location_6WU6MGZNEQ
UK,"[-121.21712970774854, 16.835252359965622]",London,True,location_2VJ88UGMUS
Canada,"[-155.27029282993564, -18.32532492674403]",Ontario,False,location_KAJLDBIJC3
Canada,"[-15.002292612123483, 73.89648900937632]",Ontario,False,location_KVOZL3AS80
Canada,"[-122.15727984048755, -16.510066161585954]",Ontario,True,location_55T75CWGYK
