fecha,texto,hashtags,links,id,topic,mentions,ubicacion
2021-03-03,Tweet 4236,"['hashtag_D08B3366UW', 'hashtag_NXLYJ6GAD7', 'hashtag_YYUB9C3SBM']","['link_ZSETZ4SI9O', 'link_XZ3CJ6V6M7', 'link_W3NXOS6MIN']",tweet_5GHPSKPOTJ,politics,"['user_LO4HFYQ4DR', 'user_17ROI5FXXM', 'user_CP5EHXDIEJ']",location_2RSVIZX71Q
2023-03-08,Tweet 4237,['hashtag_9OA2QRCCS5'],"['link_FN5JMK52JM', 'link_BNQXA1S0PX']",tweet_3DM5UJYOWF,entertainment,"['user_AEKFHFO5RZ', 'user_0GZTA7V5U2', 'user_UXLAY3N2HA']",location_SEIF04393Q
2023-09-27,Tweet 4238,"['hashtag_ZZA3B7W2GC', 'hashtag_9QTZSLL5GO', 'hashtag_EAGJCCB4N3']","['link_5LHPRAJLW1', 'link_5TAP1G7P37', 'link_4TIF94KS09']",tweet_CUXJVBUT56,politics,"['user_C4ATE0DXGC', 'user_P5SX63H3TX']",location_2MPRUN7RXL
2020-09-01,Tweet 4239,"['hashtag_QC6D6WHY9Y', 'hashtag_9JR6ESYO1U', 'hashtag_V8FA95U9JX', 'hashtag_6YJ3Q1EZLP', 'hashtag_J6Q953348X']","['link_58SK3O9H7A', 'link_LI4USHLOLZ']",tweet_0Y33TIU2VN,politics,"['user_SBF027159H', 'user_CEZDVWXG9Z', 'user_V6SZQ4I6FR']",location_CQHCNTEE0R
2023-09-20,Tweet 4240,"['hashtag_HXO0IQAY1E', 'hashtag_PXD99EWPY4', 'hashtag_GAK7WQUMFG', 'hashtag_2EYNWY14JF']","['link_AP639YR3BY', 'link_ZDS3QQVU3N', 'link_4YTUDA4AAE']",tweet_RAAZGL262Y,technology,"['user_11KL7JAWYZ', 'user_1L218V8EKR', 'user_5ZP1TZ3DRP']",location_CITGLK8CPA
2022-10-05,Tweet 4241,"['hashtag_VUGHCKLK20', 'hashtag_IJFR6MSYGT', 'hashtag_ABM7F7QQEG', 'hashtag_SZMPHZWD52', 'hashtag_ANM6A35AI4']",['link_O53KULRGJS'],tweet_3EYK9LB3MN,entertainment,"['user_OU6I1CZ84E', 'user_VP71F80Z24']",location_3SWP2A4NL6
2023-08-16,Tweet 4242,"['hashtag_3B3ZPKZJIA', 'hashtag_3F01H7U016', 'hashtag_C74Y208YZU', 'hashtag_G7NO4NXTWV']",['link_3CR61WRQ5U'],tweet_AJ98GJIJ76,technology,['user_QUGSFQH85I'],location_IH34OH5Z3C
2020-09-07,Tweet 4243,"['hashtag_2PRN1N0ZE7', 'hashtag_IRB0NJSZZ6']","['link_EAR2BWYEJ5', 'link_E362QWBCKS']",tweet_BAY4CYVPVM,entertainment,"['user_1XE61VVGF7', 'user_KNRKOB3HN6', 'user_3UVJCMN3TG']",location_GGINVW076D
2021-02-07,Tweet 4244,['hashtag_GEXH0QYTMC'],"['link_Q1RQ40BWW5', 'link_VEXCLYXMRL']",tweet_IMRUNLFM23,sports,"['user_BCBD86ZU8P', 'user_G3UZ09GFXV', 'user_JJ0HH0OFTR']",location_Y02DJ7MZRS
2020-03-18,Tweet 4245,"['hashtag_RJKHQXR91L', 'hashtag_9J35XMY1T2', 'hashtag_GLK7O39TPF', 'hashtag_3OQU064OSW', 'hashtag_YE1ULXWDN5']","['link_Q17FFP3LHL', 'link_B8SBCWNV90', 'link_G65INZ5D9L']",tweet_ZN02BS4636,technology,['user_ID09PW0BDD'],location_JWIZHWAZSC
2020-06-22,Tweet 4246,"['hashtag_Z43VFADGWZ', 'hashtag_I6ML3KV2I3']","['link_8N45TG9NFV', 'link_NSKY5FB2WV']",tweet_DV6UI3DAIF,technology,['user_OQI59MNXQV'],location_98HG6JD4EU
2022-12-16,Tweet 4247,['hashtag_RN1JTF1TWD'],"['link_C7LSFCKUEQ', 'link_5M1TVBZ3CU']",tweet_SNMDVS8MTU,entertainment,"['user_IO2PP6QT9C', 'user_WSPMLD3TPB', 'user_ESYOCCKHRE']",location_PL31MWG32T
2023-04-01,Tweet 4248,"['hashtag_MWPMG0X2WO', 'hashtag_93S92F9ZRW', 'hashtag_991EEQOKI1']","['link_NY4J5FT8IV', 'link_O4B7RV2BBL']",tweet_MMM2KVMLQO,technology,"['user_05I59NEGIL', 'user_8ZX09UL4AT']",location_H91CX82PBC
2020-08-19,Tweet 4249,"['hashtag_CPMHNPUMZK', 'hashtag_B13FJXQZ3Y']",['link_4NU5ZIGXVA'],tweet_LTE25RNGMD,sports,"['user_H2BUIKG799', 'user_ZGYUIFAYMH', 'user_FWQR03QL86']",location_MFNSFGSKQK
2020-05-25,Tweet 4250,"['hashtag_2KJHFZFF4C', 'hashtag_0JMM4PCZG2', 'hashtag_GXFSUDWT4R', 'hashtag_O63SSA14FD', 'hashtag_9ZPG5W4VCT']","['link_FWQW1H97T0', 'link_D039D2LEWX', 'link_TG5P81671R']",tweet_0IC55S5WLC,sports,"['user_FG84R9XRR1', 'user_R8XQP5880M', 'user_IBUMV6OM8Q']",location_P6177ZNPUZ
2023-09-21,Tweet 4251,"['hashtag_DAO5F7A0F0', 'hashtag_5AR08RCIUT', 'hashtag_8N1SY8N8Y2', 'hashtag_B45G2R844H']","['link_8NCEMZQ9KN', 'link_INQ6PZDNTP', 'link_P3UTD8TH7M']",tweet_F8VMO62YWM,entertainment,"['user_PXRJ0368XV', 'user_VT06JWZ2VR']",location_A167IPWH5X
2020-04-20,Tweet 4252,['hashtag_4ZFYEZUT3Z'],"['link_IGFHAQB3AS', 'link_15XPAF4IRB']",tweet_VS0GOWXHFP,politics,['user_ZUHBON1ANO'],location_C86ZXG4I5S
2020-12-11,Tweet 4253,"['hashtag_LO1ZBOLOE6', 'hashtag_FL577CIO3C']","['link_2Y0ETUDG8K', 'link_DRX1IDADZP']",tweet_8UHD7UNVNP,politics,"['user_40LK414NGP', 'user_2SKBFXAS19', 'user_N4UZIZK85K']",location_Y18GESUCOS
2020-09-26,Tweet 4254,"['hashtag_H88Q7GBJ6D', 'hashtag_6PSTE77NHG', 'hashtag_2OZD256ISU', 'hashtag_4EEYDWAJRY', 'hashtag_FGEV1VR53R']","['link_1WQ2XGT0BP', 'link_9HUJ8YHEKT']",tweet_3KPGS7RS9Y,politics,"['user_5F4PIM8Z43', 'user_KA2DGX7BQR']",location_KGXFM65A5V
2021-03-27,Tweet 4255,"['hashtag_OF2QE317RT', 'hashtag_74Y86OVZ7E', 'hashtag_REIQ6X7PKM', 'hashtag_T0SY9NL7MG', 'hashtag_W1KU8RPD66']","['link_3NEZON9J4A', 'link_I495E2OXSY']",tweet_5XZNT54TKM,technology,['user_IDTDQOXJ7Z'],location_6JLUHTFOMK
2021-11-26,Tweet 4256,"['hashtag_LVTKI9F4J0', 'hashtag_IL9KZHPLHU', 'hashtag_J5QXORCSJ7', 'hashtag_33Y946TRUK', 'hashtag_OD6Z3W10MT']","['link_88ATCNQZ81', 'link_EXW33ZS0CQ']",tweet_86PC6ON6AI,sports,"['user_4O6GP7B7O1', 'user_30NL8IBDHW']",location_JXUWA1WTW7
2023-06-06,Tweet 4257,"['hashtag_8PC3HZ3PYL', 'hashtag_YPWUGAAZV7', 'hashtag_O4HE9SFB72', 'hashtag_N7X8O721D9', 'hashtag_7S83VO5O6F']","['link_VYGRNYNDCF', 'link_YUC2VGJGO4']",tweet_XY1QDW9UWF,sports,"['user_9WC82LXB2T', 'user_ZAEVNLA5JF', 'user_BL93KM043Y']",location_BBM4JKQJMY
2022-07-24,Tweet 4258,"['hashtag_IEKTSTTA2X', 'hashtag_9MF02FUY1A', 'hashtag_28NGPARJS2', 'hashtag_RPAGW4URYH']","['link_ODB9OKP0FR', 'link_LTV7E7SMUM']",tweet_MO5BTF7X1W,technology,"['user_QPKQ20W6WU', 'user_TNPTMK554J', 'user_48OGR8V9FT']",location_MEFTFQPA06
2020-05-03,Tweet 4259,"['hashtag_WSLQV1LDQY', 'hashtag_X3WL1CESNZ']","['link_6MN0GNZX65', 'link_8C3JZ26ZL0', 'link_XL81244AOS']",tweet_FVECJNK5XR,entertainment,"['user_3KG6P9C9SE', 'user_XTHA72PZ0P', 'user_QWH2KV6KJX']",location_UWPOPP37N3
2020-03-15,Tweet 4260,"['hashtag_MYOV5NB1MI', 'hashtag_U5543XML28', 'hashtag_NS3E827RMT']","['link_QXDO73NSXA', 'link_7Y6WUMCVDR', 'link_8VAVKHBEKX']",tweet_Z1Y7CRP2W7,entertainment,['user_80N1VI9JFC'],location_VWMG29767P
2020-10-02,Tweet 4261,['hashtag_PO6HA1NSFY'],['link_HM447GAQXV'],tweet_RRZYCQQ7RV,politics,['user_Y2GXFE3XME'],location_XIOVOVYX29
2020-04-06,Tweet 4262,"['hashtag_74JITWPH90', 'hashtag_V4CTQR2FUV', 'hashtag_QI2P2308W7']","['link_0FJ0V1RONR', 'link_SJ2UTB6G04', 'link_ZFLEJ8VN7V']",tweet_LDRNK4H7S8,entertainment,"['user_RMP0AN5XBJ', 'user_8634U3S7Q3']",location_WQ10XKPT3I
2020-02-23,Tweet 4263,"['hashtag_QJ3VZHKD0P', 'hashtag_A7RDAKU3WY', 'hashtag_3Q6VVSJG9E', 'hashtag_OSH1YZJ8IM', 'hashtag_FUGG98DEV9']",['link_3WM8M0GDPD'],tweet_QE1PKCA64F,technology,['user_VGON2ARY4R'],location_H297O89CDL
2022-11-27,Tweet 4264,"['hashtag_9SXE7KK15Z', 'hashtag_51RSOC31RR']","['link_X8UM6UBAHC', 'link_68958IOHS5']",tweet_E1DJOIJGCR,politics,"['user_TYPUWJMJJF', 'user_9MLBNZ30E4', 'user_K9GATFQPUD']",location_24P803BP6B
2023-05-09,Tweet 4265,"['hashtag_XEZJCB9JB2', 'hashtag_U9E416GN71', 'hashtag_D7A8QYN6V8', 'hashtag_H7W7SH1F3D']","['link_0RCE7ZSJWE', 'link_NQ3690Z5H2', 'link_DSHATKUA8J']",tweet_VNRSEVP8CG,entertainment,['user_KG26O4QXLN'],location_2F27KXQN3N
2023-06-05,Tweet 4266,"['hashtag_WLU47NW3SL', 'hashtag_A8WGL7FXEK', 'hashtag_FWXTSFR79V']",['link_PB1PXYE360'],tweet_62DLPUO8TX,sports,['user_7N39FU31YR'],location_K0SGTUE47F
2023-11-14,Tweet 4267,"['hashtag_PL2QOBDOWC', 'hashtag_QJF8QBEYMO', 'hashtag_C2JJU1RU3G', 'hashtag_22ZXIQI3ST', 'hashtag_Q11KOZLR5U']","['link_QICLL3FCCL', 'link_XFUA2PKXUQ']",tweet_VCGWB2R9WO,technology,"['user_L1J2VJV4N8', 'user_EQQT4GIAQV', 'user_IV34QP9S0D']",location_2ISJSYC63J
2022-04-04,Tweet 4268,"['hashtag_AK5R1J57LT', 'hashtag_X6MUZD4WKM', 'hashtag_8LLJCDKXE3', 'hashtag_ASKS68EC5C', 'hashtag_Y07WJ1AEBR']",['link_HWAJ4URRSN'],tweet_4MYDDZJNSR,entertainment,['user_F7LO4VDLCP'],location_7J36XPMZZB
2023-06-20,Tweet 4269,"['hashtag_GUYBVDBOKU', 'hashtag_E4X7KYZQFP']",['link_BD6D9PDW1P'],tweet_R3E448MM0J,sports,"['user_244H7H2BAW', 'user_79HIWJMG5L']",location_ZLLT6X3Q0F
2021-12-21,Tweet 4270,"['hashtag_E91S9THBDH', 'hashtag_W4EYOZI3U5', 'hashtag_L82J05RWE4']","['link_AINL8NLZJ4', 'link_LVNIKY2S97', 'link_GDUT6O5LMK']",tweet_R5MP1JF1X1,entertainment,['user_9XSX3WQC7K'],location_PMY9DSTQF1
2021-09-14,Tweet 4271,"['hashtag_BVPCS5OES5', 'hashtag_S4423O3PNX', 'hashtag_UJ59MR7PEC', 'hashtag_I0SQA2ICSU', 'hashtag_TFR9XIIBCQ']","['link_5IEMF1LMUV', 'link_XPNW5C5MU1', 'link_WRHSO4YKS2']",tweet_8VLQ0BU9NJ,politics,"['user_2GU2ZNLE1A', 'user_OGG01ZK1OZ', 'user_QKA3W048MJ']",location_YHO9GSU2NO
2021-10-14,Tweet 4272,"['hashtag_RYP4SG2RSW', 'hashtag_6QN2Y5L2LS', 'hashtag_QIU9AHXT1I']",['link_CMF6KRUVHR'],tweet_HZLG3J6FO3,sports,"['user_2P9TJG2A9H', 'user_DY7OP2YNBP']",location_MI9J1EVMF6
2022-11-27,Tweet 4273,"['hashtag_NLR61IDTDE', 'hashtag_1L997TZ1FK', 'hashtag_7YGDGW5MWJ', 'hashtag_TZWVB5PORP', 'hashtag_VVRJ2F8LRB']","['link_7JFNB0A7V9', 'link_C2OI33Q6IM', 'link_TCU2N73FXB']",tweet_Y6K29SZ3LF,entertainment,['user_0JXPO1U69C'],location_HMJTBIYW91
2023-05-08,Tweet 4274,"['hashtag_V5SFTGQK5F', 'hashtag_0ZR2KZ4IA8', 'hashtag_MO34HBVBLQ', 'hashtag_AYJ8TIGCXJ']","['link_NY9ZB3FJ7Y', 'link_O5JHGFCZNX', 'link_7SOWPUCG1D']",tweet_CTZPY4GHV5,technology,['user_H9AUVKF8BF'],location_85T4BR6WS3
2023-09-13,Tweet 4275,"['hashtag_BC8OORF3UY', 'hashtag_6CQHL8GO4S']",['link_FUYOJ5JLBP'],tweet_PQUVH75Q7L,technology,['user_6IRVHORKSS'],location_U8M0VI2LK3
2023-02-06,Tweet 4276,"['hashtag_GVPA0QOQVS', 'hashtag_WCXHARVAA5']",['link_QLIP6NFX5J'],tweet_N39T0V4ISN,sports,"['user_8TK9DGR7CR', 'user_F3IY016ITB', 'user_C79SNTU3UI']",location_KRV358TYRG
2020-03-20,Tweet 4277,"['hashtag_NGHLSPNKVG', 'hashtag_Q6GDCNGWF5']","['link_PATEIMJC7A', 'link_0EK7SAY56H', 'link_LRQ8ZY6C9O']",tweet_SUX9203V7Z,entertainment,['user_XDFYQIVV4A'],location_2KFIC4TPH6
2020-06-01,Tweet 4278,"['hashtag_QFA7E4YOBB', 'hashtag_X3HC3OVP3N']",['link_OYCD7B6YWK'],tweet_ZQ909ETZQV,sports,"['user_RZIA9UTYTE', 'user_AYF2KJ9N5H']",location_NV8SH3PJRD
2022-05-16,Tweet 4279,"['hashtag_CNHTJC0KVD', 'hashtag_NYNH47MGX4', 'hashtag_62B7XNCFL2', 'hashtag_2MIJLY8MGA']",['link_0A37S40C2K'],tweet_ONM0OGWDBX,technology,['user_3LM9EW7WPQ'],location_5EKVFM8RD1
2023-10-14,Tweet 4280,"['hashtag_XSJAF9KVJ7', 'hashtag_HA7M7QHHDM', 'hashtag_D0YYRNBN4S']",['link_U9ESRLP0D1'],tweet_H0EOSSF3Y9,entertainment,"['user_AB0TCZZWY7', 'user_HIIXH16NSX', 'user_WKWCSWX0QZ']",location_OBE58KO5R4
2022-06-03,Tweet 4281,['hashtag_Q8N4AVR51A'],"['link_CABZGL95LW', 'link_MP4TYRAFY8']",tweet_9PRGYQJFVL,sports,"['user_2M0X96YTI9', 'user_8NU4TMLQUA']",location_3AZB7OHKLX
2020-01-21,Tweet 4282,"['hashtag_MAA744IX11', 'hashtag_K9SY1D3UMN', 'hashtag_VHPW53W6F6']",['link_ZCRQR5EZGC'],tweet_L625ZUS58O,entertainment,"['user_NRQEFOABPV', 'user_AYB860E6JD', 'user_M4OC4RBKKU']",location_JIE6VGMLZV
2023-09-22,Tweet 4283,"['hashtag_FNWMXZR1HE', 'hashtag_6ADAJ49HNA', 'hashtag_0K1ESA1L6E']",['link_T8VD92AKHC'],tweet_6HTV6OQWCY,entertainment,"['user_1E96WYX65U', 'user_T0WE8TZP3X']",location_78KGK8TAVD
2021-10-20,Tweet 4284,"['hashtag_Q7CPADX6ET', 'hashtag_GBWD4ND1X4', 'hashtag_J3GQLVLSG9', 'hashtag_1V6UC4JDWK']","['link_MG3O2T0W76', 'link_5AVYYWIMQ3', 'link_05METQW1VF']",tweet_CR8PJJ6SZP,sports,"['user_2V4FU87ENM', 'user_LSEHS54A19', 'user_OJB05WZHAO']",location_WRALZ4K9CT
2020-09-19,Tweet 4285,"['hashtag_X8104R6S34', 'hashtag_T3M88BNOVO', 'hashtag_YJO5NAM7KU', 'hashtag_EPFKJUZXEM', 'hashtag_6H1R9UDSS8']",['link_PBK49RXMR0'],tweet_00ADALQP6O,technology,['user_TUMSHU0UDN'],location_MQ1OD8ZDF7
2021-07-05,Tweet 4286,"['hashtag_QV8E1IDMX2', 'hashtag_PZ95FZXHOW', 'hashtag_GVDKG3K1H0']","['link_1ANX6XJYNB', 'link_2T6YYO76FH', 'link_HSLNP8B93I']",tweet_34KG7PFAX9,technology,"['user_D2CRVEPN80', 'user_GVZXZMQLHB', 'user_VD1TS3IKEF']",location_OLSXRLZXN7
2023-03-24,Tweet 4287,['hashtag_O5Y4MXP9FX'],"['link_UAFC3FDV6B', 'link_EMIV31HYA9']",tweet_373CGY2ZPR,politics,['user_Z6LND2A81Y'],location_YAFCC9WZ06
2022-08-09,Tweet 4288,"['hashtag_FVXEIDZ3KM', 'hashtag_6AHAOTU73J', 'hashtag_ZR9URKC9ZG']","['link_5S2V41CIR8', 'link_07R9JUBYXP']",tweet_9054XIAC52,entertainment,"['user_76J5LX3TYI', 'user_AVJXHIYSCW']",location_9VGPZT4XT4
2021-10-04,Tweet 4289,['hashtag_OTFEK77M0B'],"['link_UY5FH0IC87', 'link_G6A6K1GAAF', 'link_7CRD58VGWA']",tweet_5B4ZV1QTHK,politics,"['user_JNAPKH29TD', 'user_M8R4A7TB8V', 'user_YAZQBGTFHE']",location_KOCNIANDPN
2022-02-04,Tweet 4290,"['hashtag_ELK87E8PVV', 'hashtag_96WE7KLYAB']","['link_YJCAF5DJPV', 'link_9UKHB64FYK']",tweet_TVK1RAF194,politics,['user_7FUAK31J2H'],location_23CLQ2F7FR
2022-05-20,Tweet 4291,"['hashtag_H1HKWFKNFJ', 'hashtag_EJAGXG6MB0', 'hashtag_WT6BJE35A1', 'hashtag_87L8GT1XY4']","['link_2LNEKML5F8', 'link_OVKCJD20KE', 'link_LFXZDFCSGD']",tweet_7BMTZXMX3F,sports,['user_94CE877LSH'],location_0KV5TWSXK4
2023-07-09,Tweet 4292,"['hashtag_APEXH79BWW', 'hashtag_99YBVUQVL4', 'hashtag_V52SHB1L5T', 'hashtag_47PDNBDACI', 'hashtag_8MTOCDY0CI']",['link_2K5I711XWC'],tweet_JTAP1I4NU6,entertainment,['user_RPUT5QRO93'],location_KBXTXL4E6K
2022-02-09,Tweet 4293,"['hashtag_GF2FMEAV28', 'hashtag_B6GRLBP1SW']","['link_ZLED8OBQIQ', 'link_KJ2CY96343', 'link_93MJ6ZJZN2']",tweet_31YOX6NW8V,entertainment,"['user_MV3RDQYYYC', 'user_AA176GTA7V']",location_79EH8ZBUAK
2022-05-10,Tweet 4294,"['hashtag_VDV25MCB0F', 'hashtag_IMKNFMX2ZU', 'hashtag_TYJUFX3S38']","['link_VQZK9CS1ZT', 'link_M9NUMVNIB1']",tweet_54Y33FFTVS,technology,"['user_PN7YUPVCYH', 'user_82GEMZOXEQ']",location_H5JCYCONAI
2020-12-04,Tweet 4295,"['hashtag_56O4M1NN5G', 'hashtag_VJ3Q2XWCUO', 'hashtag_VIL2DC5V9G', 'hashtag_YGCCUO5JNG']","['link_L81QDIHLW9', 'link_FOFPNBQKOM', 'link_GVG761PPXC']",tweet_X6S7L451M8,entertainment,"['user_UE0YOZPRUE', 'user_E24SJ1AEDH', 'user_VK9ZYMRCPV']",location_K2PXQN9HLD
2021-11-18,Tweet 4296,"['hashtag_UHM9QMW1IP', 'hashtag_M5YNUPUXI7', 'hashtag_OXHU7KG401', 'hashtag_52KQ22847D']","['link_5K123TONBJ', 'link_RT1JEUWNB2', 'link_V7XVMQD1YG']",tweet_UALMVPGDM4,politics,"['user_V5C36F3EBS', 'user_QRW2K9XCN8']",location_DF17NK98UY
2021-08-07,Tweet 4297,"['hashtag_3F9ARC696N', 'hashtag_F0F9EIAB4N', 'hashtag_Z2IYPYW4KZ']","['link_L715IQJZI5', 'link_Y7ECSIE3PM', 'link_14ZFKMKUS2']",tweet_IQWA186C17,technology,['user_OFMTSUXEXW'],location_2RWM7JK2UJ
2020-01-22,Tweet 4298,"['hashtag_SEQ07FPAC6', 'hashtag_1YNY9MNK7I', 'hashtag_FP8V1X5O7Z', 'hashtag_BWJHPBEZ1J', 'hashtag_MNY90LOEF4']",['link_2O9Q656CTY'],tweet_AHSDX6VPRK,entertainment,['user_JU56U206W0'],location_GISLR1SGJ4
2020-01-20,Tweet 4299,"['hashtag_QSBP1RGUZW', 'hashtag_SWW8A5XIXR', 'hashtag_Z9D006QRSV', 'hashtag_U47HRHCKKT']","['link_ZV42C8RR2W', 'link_BVULB36EFV', 'link_E6G5GU8KPL']",tweet_H62SUK0UFM,entertainment,"['user_NZMWYT21M7', 'user_Z1AFOHAHNK']",location_KDK4WV2RDT
2020-04-13,Tweet 4300,"['hashtag_PLDRL8X9DX', 'hashtag_MLHH15TK45', 'hashtag_NPEPI7MD2X', 'hashtag_5CSYH4DY35', 'hashtag_WBN8YFY5RG']","['link_H7BGZ94F1B', 'link_25UIHNGJLT', 'link_CMYZRHXH81']",tweet_AP27WEA8GO,technology,"['user_EIVSVFK4YY', 'user_P7PQICGL0U', 'user_NK0PIQTPYG']",location_3T1WRQM9FD
2020-08-27,Tweet 4301,"['hashtag_15R63DXFI2', 'hashtag_OLBK8OVYCI', 'hashtag_D4CAY8EVD6']",['link_IVB5NZTAXU'],tweet_AOLAMTYZA4,entertainment,"['user_17ZJ9CX2LL', 'user_XUTWCMOSYS']",location_PYE8XWX4YR
2020-04-01,Tweet 4302,"['hashtag_FXYOH15MOA', 'hashtag_4NDDKXQU26']","['link_M2Q8YFGH20', 'link_8L9L2CKCY1']",tweet_OXGGX2GH6G,sports,"['user_DQVMM0NQOA', 'user_OXKB506O78']",location_OLF6Y9X8VB
2022-01-03,Tweet 4303,"['hashtag_X0YHI8MJ7D', 'hashtag_GM88QAJFVI', 'hashtag_FKDV41CHKV']",['link_R8Z6TPHLEV'],tweet_UXKUMX6C0L,entertainment,"['user_MCPYD3IM3Y', 'user_P5UHV9P1CU', 'user_G5S6LSRRWF']",location_K0EP9873DN
2020-08-07,Tweet 4304,['hashtag_HMWT27HV1H'],['link_FTQ94SNNA8'],tweet_2MW2PA7PI3,sports,"['user_SAF63ZIYTA', 'user_VP0I71F88J', 'user_G6Z03YN4AE']",location_KMKKOI3FGY
2020-01-23,Tweet 4305,"['hashtag_JNB28VXFQ1', 'hashtag_SAHDAIZG23', 'hashtag_GF9KP5F549', 'hashtag_Z3FKHIA17W', 'hashtag_7A1K6S5MGK']","['link_WH5SZCK6O5', 'link_KHNIOUSQ57']",tweet_XNLXLSWWSQ,politics,"['user_WN2O53Y0HL', 'user_FJEHYO23DI', 'user_81813EEASU']",location_TCN1AB5IXX
2022-05-19,Tweet 4306,"['hashtag_YC66QRZJ98', 'hashtag_1EIEW2BTH6', 'hashtag_085HQ2AE4F', 'hashtag_KICF03NBTS']",['link_YGB9F5F789'],tweet_NG7ZA0Z568,politics,['user_PMDL2YZWJB'],location_IBU5RJ1D30
2021-09-02,Tweet 4307,"['hashtag_4HXOSM86G8', 'hashtag_N5XNLY5RZU']",['link_N7STUFSJAA'],tweet_Q7EK83PB51,entertainment,"['user_HVZ0L365SA', 'user_SHFJ8HRREY']",location_VCHKG47074
2022-11-22,Tweet 4308,['hashtag_JH55AA4NKK'],"['link_3CSCLWHL1E', 'link_OPHDPRYG7Q', 'link_D0IBES80CN']",tweet_4Y1GLMPRJC,sports,"['user_S3LEWRA3PP', 'user_M6Z22VZ93D']",location_TNJD6N2TBK
2020-10-05,Tweet 4309,"['hashtag_RK519XZWCD', 'hashtag_PZHKE8NG05', 'hashtag_CEF9S4SHBB']","['link_L0S1ZQRMAH', 'link_Y5RO5E1BLY']",tweet_8OX43VOSDF,sports,"['user_GO8PO3XWJL', 'user_4SNJEG7NGX']",location_9FFVZKZVDZ
2023-04-17,Tweet 4310,"['hashtag_K7CFSXZSD6', 'hashtag_BTL5E9I51V', 'hashtag_SUSTXI2O7B', 'hashtag_BUPCE0AJZD', 'hashtag_7SYX09GFGM']","['link_C3OXF4KN0E', 'link_Q45TTQ1VHL']",tweet_7I0Z72IAHX,entertainment,"['user_UE3RK0QD7P', 'user_T79GHUPRYB']",location_IF9AJRV8NJ
2020-09-17,Tweet 4311,"['hashtag_MFC25VOVQL', 'hashtag_1MA7XLYLNM']","['link_FX16D612VE', 'link_TCBTGOAFPK']",tweet_3009F70RQC,politics,['user_FFU36OA7PE'],location_F7CLUD8TL7
2020-10-15,Tweet 4312,"['hashtag_9G9LENIA4O', 'hashtag_0W32RJLR0Q']","['link_4YAHT3312I', 'link_VHHE72QK9Y']",tweet_FU7IPIMULG,sports,"['user_9PHZ846DIJ', 'user_92MPHNEL4D', 'user_KR1CT6M0IR']",location_YUVAQ30YWO
2021-01-10,Tweet 4313,"['hashtag_RNQZKEPSG2', 'hashtag_I35Q7FT60I', 'hashtag_N4RTH2YDHO']","['link_6V4R5P6U0J', 'link_YURSVQNMO8']",tweet_9KFTYDCX06,entertainment,['user_WQ3J2G7SRM'],location_56I5NB1TDK
2023-01-17,Tweet 4314,"['hashtag_O32BE2JA0Y', 'hashtag_6XCT9D0WCI']","['link_R692TBLI6M', 'link_3HV7NU3YH7', 'link_00C2ECTOWD']",tweet_LLLK8D5OHR,technology,"['user_P3INMSPY04', 'user_0KOSJBZ8XR', 'user_53TRTNVTNS']",location_J4H0ZC4DEA
2020-07-05,Tweet 4315,"['hashtag_QBL7B75VNS', 'hashtag_RVVRVU8DQL']","['link_0OP3BW8YOC', 'link_4J5L78BUQB', 'link_BDHYCCDW0Z']",tweet_48521LT455,sports,['user_6ROWK8DMIE'],location_YVNWM7JBQ8
2021-05-17,Tweet 4316,"['hashtag_X8FDMP2YIM', 'hashtag_92ILMQPSGF', 'hashtag_UPY447CYV0', 'hashtag_T24SO4PU6T']","['link_7VPYID9OLC', 'link_XULTXAQ41W']",tweet_QK38WM466T,sports,"['user_DPVQTTSXEN', 'user_OK4PVQU35Z']",location_Q8DXBRV07B
2022-11-08,Tweet 4317,"['hashtag_BOWERBNBY1', 'hashtag_LOQG4HWCIM', 'hashtag_ACUKEFNF8S', 'hashtag_6R88HSNEOL']","['link_3GVH1I9QK4', 'link_68XORLN0AL', 'link_8QVK3EKPO7']",tweet_T1E7DJVP4W,sports,['user_QVQVYX2L8V'],location_7FT92CW5LJ
2020-06-13,Tweet 4318,['hashtag_I10AX24H0N'],['link_KUX008ZU41'],tweet_QMZCUQVEQJ,entertainment,"['user_VVAUBDYKKJ', 'user_YFOQXA863D', 'user_9PSBC9JE1G']",location_FZYXG3VUNI
2023-08-11,Tweet 4319,"['hashtag_7S7BXWM7A1', 'hashtag_ULJVQG4S5Q']","['link_ADCCZHG8JD', 'link_JWXPIBBORO']",tweet_ZR6UXESUGR,politics,"['user_XGADIKMRFO', 'user_LVW5SNQX5X', 'user_A8DB15AXMO']",location_PB95HJJJXA
2022-03-05,Tweet 4320,"['hashtag_IITMSVKL10', 'hashtag_U6Q52C18UK', 'hashtag_RBOTH37DBF', 'hashtag_FHUKE42XNL']",['link_BDIF7VRNHJ'],tweet_BK16QDMLRH,technology,"['user_WA64C8D4N8', 'user_PP6BRT7XFR', 'user_FKZU6BYPK3']",location_Q8226CF7SN
2023-09-14,Tweet 4321,"['hashtag_YEHNVDQDKE', 'hashtag_MQT7XNP51R']",['link_EAVZNWCHO5'],tweet_WJYVPAVO1J,politics,"['user_554VJ9H68Q', 'user_X7XRO7DK50', 'user_VSD48VHZHC']",location_PS01VUN7JS
